id	teller	story	index	start	end	duration	start_fraction	end_fraction	text
thomassanders/am-i-original/360	thomassanders	am-i-original	360	663.26	664.72	1.4600000000000364	0.9334459221729646	0.9355006684962354	That Draw My Life was a good idea
thomassanders/am-i-original/361	thomassanders	am-i-original	361	664.72	666.08	1.3600000000000136	0.9355006684962354	0.9374146787699671	I may still do it.
thomassanders/am-i-original/362	thomassanders	am-i-original	362	666.44	667.04	0.599999999999909	0.9379213285483078	0.9387657448455422	Come on!
thomassanders/am-i-original/363	thomassanders	am-i-original	363	667.04	668.26	1.2200000000000273	0.9387657448455422	0.9404827246499191	I guess I'll see you when you need me.
thomassanders/am-i-original/364	thomassanders	am-i-original	364	668.26	669.04	0.7799999999999727	0.9404827246499191	0.9415804658363239	Hey, Roman?
thomassanders/am-i-original/365	thomassanders	am-i-original	365	669.04	669.72	0.6800000000000637	0.9415804658363239	0.9425374709731899	Yes?
thomassanders/am-i-original/366	thomassanders	am-i-original	366	669.72	670.44	0.7200000000000273	0.9425374709731899	0.9435507705298714	You're my hero.
thomassanders/am-i-original/367	thomassanders	am-i-original	367	671.38	674.92	3.5399999999999636	0.9448736893955387	0.9498557455492225	And I hope that you all continue to be inspired by this wonderful world
thomassanders/am-i-original/368	thomassanders	am-i-original	368	674.92	678.0	3.080000000000041	0.9498557455492225	0.9541904158750264	to create your own amazing pieces of art.
thomassanders/am-i-original/369	thomassanders	am-i-original	369	678.24	680.62	2.3799999999999955	0.9545281823939202	0.9578777003729506	If you're creating with your own honest voice,
thomassanders/am-i-original/370	thomassanders	am-i-original	370	681.02	682.9	1.8799999999999955	0.9584406445711069	0.9610864823024418	then that's all the originality you need.
thomassanders/am-i-original/371	thomassanders	am-i-original	371	682.9	684.38	1.4800000000000182	0.9610864823024418	0.9631693758356203	Until next time,
thomassanders/am-i-original/372	thomassanders	am-i-original	372	684.38	686.72	2.340000000000032	0.9631693758356203	0.9664625993948351	Take it easy guys, gals and non-binary pals.
thomassanders/am-i-original/373	thomassanders	am-i-original	373	686.74	687.4	0.6599999999999682	0.9664907466047429	0.9674196045317008	PEACE OUT!
thomassanders/am-i-original/374	thomassanders	am-i-original	374	687.42	690.88	3.4600000000000364	0.9674477517416086	0.9723172190556612	Roman: Well, there is one thing I think we can all be thankful for, you guys.
thomassanders/am-i-original/375	thomassanders	am-i-original	375	690.88	691.8	0.9199999999999591	0.9723172190556612	0.9736119907114207	Logan: Oh yeah? What is that?
thomassanders/am-i-original/376	thomassanders	am-i-original	376	691.8	694.78	2.980000000000018	0.9736119907114207	0.9778059249876856	R: You can't get anymore unique than all of us.
thomassanders/am-i-original/377	thomassanders	am-i-original	377	694.78	696.32	1.5400000000000773	0.9778059249876856	0.9799732601505877	M: That's right, Roman.
thomassanders/am-i-original/378	thomassanders	am-i-original	378	697.22	699.82	2.6000000000000227	0.9812398845964395	0.9848990218844559	I didn't wanna admit I was a bit confused by that.
thomassanders/am-i-original/379	thomassanders	am-i-original	379	699.86	702.5	2.6399999999999864	0.9849553163042715	0.9886707480121034	He's such a big Disney fan, I would've thought he'd see
thomassanders/am-i-original/380	thomassanders	am-i-original	380	702.5	705.28	2.7799999999999727	0.9886707480121034	0.99258321018929	how similar we are to the concept of Inside Out-
thomassanders/am-i-original/381	thomassanders	am-i-original	381	705.32	706.2	0.8799999999999955	0.9926395046091058	0.9938779818450497	Roman: WHAT!?
thomassanders/am-i-original/382	thomassanders	am-i-original	382	706.2	707.98	1.7799999999999727	0.9938779818450497	0.9963830835268455	Oh my-
thomassanders/am-i-original/383	thomassanders	am-i-original	383	707.98	708.74	0.7599999999999909	0.9963830835268455	0.9974526775033425	You think he heard me?
thomassanders/am-i-original/384	thomassanders	am-i-original	384	708.74	0	-708.74	0.9974526775033425	0.0	R: MY LIFE IS A LIE!
michaelnoker/extrovert-problems/0	michaelnoker	extrovert-problems	0	0	1.35	1.35	0.0	0.008641659198566125	Have you ever met somebody, where it's
michaelnoker/extrovert-problems/1	michaelnoker	extrovert-problems	1	1.35	3.03	1.6799999999999997	0.008641659198566125	0.01939572397900397	just really super obvious that they
michaelnoker/extrovert-problems/2	michaelnoker	extrovert-problems	2	3.029	5.099	2.0700000000000003	0.019389322749967994	0.03263986685443605	absolutely hate your fucking guts? Like
michaelnoker/extrovert-problems/3	michaelnoker	extrovert-problems	3	5.099	6.838	1.7389999999999999	0.03263986685443605	0.04377160414799642	you walk up to introduce yourself to
michaelnoker/extrovert-problems/4	michaelnoker	extrovert-problems	4	6.839	8.669	1.83	0.04377800537703239	0.055492254512866476	them like hi I'm Michael and they
michaelnoker/extrovert-problems/5	michaelnoker	extrovert-problems	5	8.669	10.619	1.9499999999999993	0.055492254512866476	0.06797465113301754	immediately kind of give you the face of
michaelnoker/extrovert-problems/6	michaelnoker	extrovert-problems	6	10.619	14.548	3.9290000000000003	0.06797465113301754	0.09312508001536295	like... [scoff] Like your very existence is just an
michaelnoker/extrovert-problems/7	michaelnoker	extrovert-problems	7	14.548	16.948	2.4000000000000004	0.09312508001536295	0.10848802970170272	inconvenience for them... like the fact
michaelnoker/extrovert-problems/8	michaelnoker	extrovert-problems	8	16.949	19.5	2.5509999999999984	0.10849443093073871	0.12482396620151069	that they have to share a room with you
michaelnoker/extrovert-problems/9	michaelnoker	extrovert-problems	9	19.5	22.71	3.210000000000001	0.12482396620151069	0.14537191140699016	pisses them off and ruins their day... the
michaelnoker/extrovert-problems/10	michaelnoker	extrovert-problems	10	22.71	24.269	1.5589999999999975	0.14537191140699016	0.15535142747407502	fact that you have the gall to actually
michaelnoker/extrovert-problems/11	michaelnoker	extrovert-problems	11	24.268	26.368	2.099999999999998	0.15534502624503904	0.16878760722058633	walk up to them and introduce yourself
michaelnoker/extrovert-problems/12	michaelnoker	extrovert-problems	12	26.368	28.528	2.16	0.16878760722058633	0.18261426193829214	and start a conversation with them means
michaelnoker/extrovert-problems/13	michaelnoker	extrovert-problems	13	28.528	30.51	1.9820000000000029	0.18261426193829214	0.19530149788759443	that they've done something horribly
michaelnoker/extrovert-problems/14	michaelnoker	extrovert-problems	14	30.51	32.789	2.279	0.19530149788759443	0.20988989886058124	wrong in a past life and this is their
michaelnoker/extrovert-problems/15	michaelnoker	extrovert-problems	15	32.789	35.789	3.0	0.20988989886058124	0.22909358596850596	karma to make up for this horrible
michaelnoker/extrovert-problems/16	michaelnoker	extrovert-problems	16	35.789	38.039	2.25	0.22909358596850596	0.2434963512994495	action of their past. Or maybe it's not
michaelnoker/extrovert-problems/17	michaelnoker	extrovert-problems	17	38.039	40.32	2.280999999999999	0.2434963512994495	0.25809755473050827	quite that dramatic, but you know
michaelnoker/extrovert-problems/18	michaelnoker	extrovert-problems	18	40.32	42.03	1.7100000000000009	0.25809755473050827	0.2690436563820254	occasionally you do walk up to somebody.
michaelnoker/extrovert-problems/19	michaelnoker	extrovert-problems	19	42.03	43.53	1.5	0.2690436563820254	0.2786454999359877	You like meet them...
michaelnoker/extrovert-problems/20	michaelnoker	extrovert-problems	20	43.53	45.359	1.8290000000000006	0.2786454999359877	0.2903533478427858	maybe they're a friend of a friend or
michaelnoker/extrovert-problems/21	michaelnoker	extrovert-problems	21	45.359	47.909	2.549999999999997	0.2903533478427858	0.30667648188452185	just a stranger or somebody that you're
michaelnoker/extrovert-problems/22	michaelnoker	extrovert-problems	22	47.909	50.099	2.1899999999999977	0.30667648188452185	0.32069517347330684	like supposed to like be relatively
michaelnoker/extrovert-problems/23	michaelnoker	extrovert-problems	23	50.1	52.35	2.25	0.32070157470234284	0.33510434003328643	acquainted with because they like work
michaelnoker/extrovert-problems/24	michaelnoker	extrovert-problems	24	52.35	54.539	2.189	0.33510434003328643	0.3491166303930355	in the same place as you or they hang
michaelnoker/extrovert-problems/25	michaelnoker	extrovert-problems	25	54.539	56.16	1.6209999999999951	0.3491166303930355	0.35949302266035077	out in the same places as you somewhat
michaelnoker/extrovert-problems/26	michaelnoker	extrovert-problems	26	56.159	58.139	1.980000000000004	0.3594866214313148	0.37216105492254514	regularly and the very first time that
michaelnoker/extrovert-problems/27	michaelnoker	extrovert-problems	27	58.14	60.179	2.0390000000000015	0.3721674561515811	0.38521956215593395	you talk to them as soon as you even
michaelnoker/mental-health/0	michaelnoker	mental-health	0	0.17	1.169	0.999	0.0006778309409888357	0.004661084529505582	What's up guys?
michaelnoker/mental-health/1	michaelnoker	mental-health	1	1.169	5.58	4.411	0.004661084529505582	0.022248803827751195	It's Michael and if you are expecting this video to be funny and entertaining and amusing
michaelnoker/mental-health/2	michaelnoker	mental-health	2	5.58	11.219	5.638999999999999	0.022248803827751195	0.044732854864433805	and you know your daily dose of humor or whatever the fuck, I'm sorry, but it's not going to
michaelnoker/mental-health/3	michaelnoker	mental-health	3	11.22	13.11	1.8899999999999988	0.04473684210526316	0.05227272727272727	be that.
michaelnoker/mental-health/4	michaelnoker	mental-health	4	13.109	22.25	9.141	0.05226874003189792	0.08871610845295055	So I have had some thoughts recently that I think are concerning or they should be concerning
michaelnoker/mental-health/5	michaelnoker	mental-health	5	22.25	24.028	1.7779999999999987	0.08871610845295055	0.09580542264752791	but I'm going to share them on the internet.
michaelnoker/mental-health/6	michaelnoker	mental-health	6	24.028	25.028	1.0	0.09580542264752791	0.09979266347687399	It's great.
michaelnoker/mental-health/7	michaelnoker	mental-health	7	25.028	26.769	1.7409999999999997	0.09979266347687399	0.10673444976076554	It's a great idea.
michaelnoker/mental-health/8	michaelnoker	mental-health	8	26.769	28.189	1.4200000000000017	0.10673444976076554	0.112396331738437	What's the worst that could happen?
michaelnoker/mental-health/9	michaelnoker	mental-health	9	28.189	29.67	1.4810000000000016	0.112396331738437	0.11830143540669856	I mean honestly.
michaelnoker/mental-health/10	michaelnoker	mental-health	10	29.67	36.84	7.170000000000002	0.11830143540669856	0.14688995215311004	Something that you need to understand about me as a person is that I am not good at being
michaelnoker/mental-health/11	michaelnoker	mental-health	11	36.84	37.84	1.0	0.14688995215311004	0.15087719298245614	close to people.
michaelnoker/mental-health/12	michaelnoker	mental-health	12	37.84	41.679	3.8389999999999986	0.15087719298245614	0.1661842105263158	I'm not good at like sharing things.
michaelnoker/mental-health/13	michaelnoker	mental-health	13	41.679	50.239	8.559999999999995	0.1661842105263158	0.20031499202551833	Like if things are not good in my life, then I choose to not associate with anybody that's
michaelnoker/mental-health/14	michaelnoker	mental-health	14	50.238	51.538	1.2999999999999972	0.200311004784689	0.2054944178628389	close to me.
michaelnoker/mental-health/15	michaelnoker	mental-health	15	51.539	59.609	8.07	0.20549840510366826	0.23767543859649123	Because of all of that, I am probably closer to my car and the lady that reads me directions
michaelnoker/mental-health/16	michaelnoker	mental-health	16	59.609	63.069	3.460000000000001	0.23767543859649123	0.25147129186602873	in Google Maps than anybody else at this point.
michaelnoker/mental-health/17	michaelnoker	mental-health	17	63.069	64.35	1.2809999999999917	0.25147129186602873	0.256578947368421	And that's really depressing.
michaelnoker/mental-health/18	michaelnoker	mental-health	18	64.349	71.009	6.659999999999997	0.25657496012759173	0.2831299840510367	That's, like, I just, I knew that this video was gonna be like not funny but oh my god
michaelnoker/mental-health/19	michaelnoker	mental-health	19	71.009	72.31	1.301000000000002	0.2831299840510367	0.28831738437001597	that is so sad.
michaelnoker/mental-health/20	michaelnoker	mental-health	20	72.31	73.6	1.289999999999992	0.28831738437001597	0.29346092503987237	That's so heartbreaking.
michaelnoker/mental-health/21	michaelnoker	mental-health	21	73.599	77.669	4.069999999999993	0.2934569377990431	0.3096850079744816	We all have these goals and we all have these really huge dreams of you know what we wanna
michaelnoker/mental-health/22	michaelnoker	mental-health	22	77.67	78.67	1.0	0.309688995215311	0.3136762360446571	do.
michaelnoker/mental-health/23	michaelnoker	mental-health	23	78.67	84.149	5.478999999999999	0.3136762360446571	0.33552232854864433	And for me, being someone that's trying to work in entertainment and that's you know
michaelnoker/mental-health/24	michaelnoker	mental-health	24	84.149	88.108	3.959000000000003	0.33552232854864433	0.3513078149920255	trying to be somewhat of a role model for people.
michaelnoker/mental-health/25	michaelnoker	mental-health	25	88.108	93.559	5.450999999999993	0.3513078149920255	0.37304226475279106	You know the hugest things that I would love to do is like give a TED Talk or you know
michaelnoker/mental-health/26	michaelnoker	mental-health	26	93.56	98.539	4.978999999999999	0.3730462519936204	0.3928987240829346	go and even just be on The Ellen Show or something like that and sort of get my voice out there
michaelnoker/mental-health/27	michaelnoker	mental-health	27	98.539	103.739	5.200000000000003	0.3928987240829346	0.4136323763955343	and you know tell other people that are bipolar and other people that are gay and you know
michaelnoker/mental-health/28	michaelnoker	mental-health	28	103.739	108.459	4.719999999999999	0.4136323763955343	0.43245215311004787	other people that don't necessarily love themselves all the time - no matter where it is that
michaelnoker/mental-health/29	michaelnoker	mental-health	29	108.459	112.769	4.310000000000002	0.43245215311004787	0.4496371610845295	you are in your life - you're doing okay.
michaelnoker/mental-health/30	michaelnoker	mental-health	30	112.769	116.849	4.079999999999998	0.4496371610845295	0.46590510366826154	Like unless you're hurting people, unless you're a total dick to everybody around you,
michaelnoker/mental-health/31	michaelnoker	mental-health	31	116.849	117.849	1.0	0.46590510366826154	0.46989234449760764	it's totally okay.
michaelnoker/mental-health/32	michaelnoker	mental-health	32	117.849	119.078	1.2289999999999992	0.46989234449760764	0.474792663476874	Like you're okay.
michaelnoker/mental-health/33	michaelnoker	mental-health	33	119.078	120.078	1.0	0.474792663476874	0.4787799043062201	You're doing okay.
michaelnoker/mental-health/34	michaelnoker	mental-health	34	120.078	127.149	7.070999999999998	0.4787799043062201	0.5069736842105262	By me, at least, and I someday want to have said enough things in a clever enough way
michaelnoker/mental-health/35	michaelnoker	mental-health	35	127.149	130.699	3.5500000000000114	0.5069736842105262	0.5211283891547049	where that opinion matters and people will actually listen to that and hear that and
michaelnoker/mental-health/36	michaelnoker	mental-health	36	130.699	131.699	1.0	0.5211283891547049	0.525115629984051	be like, Oh, you're right.
michaelnoker/mental-health/37	michaelnoker	mental-health	37	131.699	136.908	5.208999999999975	0.525115629984051	0.5458851674641148	Which would be really huge for someone that is kinda dumb I guess.
michaelnoker/mental-health/38	michaelnoker	mental-health	38	136.908	139.87	2.9620000000000175	0.5458851674641148	0.5576953748006379	It's a beautiful thing to be trusted by a whole bunch of people.
michaelnoker/mental-health/39	michaelnoker	mental-health	39	139.87	143.7	3.829999999999984	0.5576953748006379	0.5729665071770335	And I had this really horrible moment last night where I was thinking about it and it's
michaelnoker/mental-health/40	michaelnoker	mental-health	40	143.699	148.589	4.889999999999986	0.5729625199362042	0.5924601275917065	like, Okay, you know, what if I do get to that place, but, like, my car...
michaelnoker/mental-health/41	michaelnoker	mental-health	41	148.59	150.78	2.1899999999999977	0.5924641148325359	0.6011961722488038	I won't have my car by then.
michaelnoker/mental-health/42	michaelnoker	mental-health	42	150.78	154.37	3.5900000000000034	0.6011961722488038	0.6155103668261563	You know, like it's gonna take so long to get there that I'll have a different car.
michaelnoker/mental-health/43	michaelnoker	mental-health	43	154.37	160.11	5.740000000000009	0.6155103668261563	0.6383971291866029	And this car that I'm closer to than any other person on the planet will never see the day
michaelnoker/mental-health/44	michaelnoker	mental-health	44	160.11	164.15	4.039999999999992	0.6383971291866029	0.654505582137161	when we're driving to go and deliver a TED Talk.
michaelnoker/mental-health/45	michaelnoker	mental-health	45	164.15	171.959	7.8089999999999975	0.654505582137161	0.6856419457735247	I worry that even though I'm okay being single, and even though you know I'm happy with where
michaelnoker/mental-health/46	michaelnoker	mental-health	46	171.959	176.709	4.75	0.6856419457735247	0.7045813397129186	I am in my life and I definitely you know relationships have their challenges and I'm
michaelnoker/mental-health/47	michaelnoker	mental-health	47	176.709	181.34	4.631	0.7045813397129186	0.7230462519936204	not sure I'm ready for those, I worry that my car is never going to meet the love of
michaelnoker/mental-health/48	michaelnoker	mental-health	48	181.34	182.37	1.0300000000000011	0.7230462519936204	0.7271531100478469	my life.
michaelnoker/mental-health/49	michaelnoker	mental-health	49	182.37	188.75	6.3799999999999955	0.7271531100478469	0.7525917065390749	It's like having a best friend or your mom or something like that and just being worried
michaelnoker/mental-health/50	michaelnoker	mental-health	50	188.75	193.068	4.318000000000012	0.7525917065390749	0.7698086124401914	that you know your mom is never going to see you be successful or that your mom is never
michaelnoker/mental-health/51	michaelnoker	mental-health	51	193.068	199.759	6.690999999999974	0.7698086124401914	0.796487240829346	going to meet the man of your dreams and that they'll never get to know you know who that
michaelnoker/mental-health/52	michaelnoker	mental-health	52	199.759	206.598	6.839000000000027	0.796487240829346	0.823755980861244	was and I guess what I'm worried about is that I won't reach where I want to be at this
michaelnoker/mental-health/53	michaelnoker	mental-health	53	206.598	207.688	1.089999999999975	0.823755980861244	0.8281020733652312	stage of my life.
michaelnoker/mental-health/54	michaelnoker	mental-health	54	207.688	208.688	1.0	0.8281020733652312	0.8320893141945773	Yeah.
michaelnoker/mental-health/55	michaelnoker	mental-health	55	208.688	209.789	1.100999999999999	0.8320893141945773	0.8364792663476873	That's the - that's the shit that keeps me up at night.
michaelnoker/mental-health/56	michaelnoker	mental-health	56	209.789	216.578	6.789000000000016	0.8364792663476873	0.863548644338118	This is the most neurotic video that I'm ever going to make and this is a tell tale sign
michaelnoker/mental-health/57	michaelnoker	mental-health	57	216.579	219.78	3.2009999999999934	0.8635526315789473	0.8763157894736842	that you should never trust what I have to say and you should never trust my opinions
michaelnoker/mental-health/58	michaelnoker	mental-health	58	219.78	225.209	5.429000000000002	0.8763157894736842	0.8979625199362041	because I am an idiot and this is the dumbest thing to get upset about but that is where
michaelnoker/mental-health/59	michaelnoker	mental-health	59	225.209	230.25	5.040999999999997	0.8979625199362041	0.9180622009569378	I am mentally this week so yeah.
michaelnoker/mental-health/60	michaelnoker	mental-health	60	230.25	235.51	5.259999999999991	0.9180622009569378	0.9390350877192981	Let's just - let's put it out there and then pretend that it's not actually here and that
michaelnoker/mental-health/61	michaelnoker	mental-health	61	235.51	238.889	3.379000000000019	0.9390350877192981	0.9525079744816587	I didn't actually say any of this because I don't know if I can deal with any of these
michaelnoker/mental-health/62	michaelnoker	mental-health	62	238.889	240.809	1.9199999999999875	0.9525079744816587	0.9601634768740032	thoughts anymore.
michaelnoker/mental-health/63	michaelnoker	mental-health	63	240.81	242.31	1.5	0.9601674641148324	0.9661483253588516	Yeah.
michaelnoker/mental-health/64	michaelnoker	mental-health	64	242.31	246.81	4.5	0.9661483253588516	0.984090909090909	So I get to go and drive a stripper around now because that's what I do for money now
michaelnoker/mental-health/65	michaelnoker	mental-health	65	246.81	250.799	3.9890000000000043	0.984090909090909	0.9999960127591706	and I will see you all on Monday.
jens-martens/ikea-nightmare/0	jens-martens	ikea-nightmare	0	0.03	5.97	5.9399999999999995	6.604583581005217e-05	0.013143121326200382	what's up everyone my name is Jan and
jens-martens/ikea-nightmare/1	jens-martens	ikea-nightmare	1	2.399	8.73	6.331	0.005281465336943839	0.019219338220725184	welcome a nightmare for me is shopping
jens-martens/ikea-nightmare/2	jens-martens	ikea-nightmare	2	5.969	11.55	5.581	0.013140919798340048	0.025427646786870088	at IKEA and I know
jens-martens/ikea-nightmare/3	jens-martens	ikea-nightmare	3	8.73	14.519	5.789	0.019219338220725184	0.031963983004204916	IKEA seemed like a friendly place and
jens-martens/ikea-nightmare/4	jens-martens	ikea-nightmare	4	11.55	16.98	5.43	0.025427646786870088	0.037381943068489534	nothing wrong with it but I see
jens-martens/ikea-nightmare/5	jens-martens	ikea-nightmare	5	14.519	18.719	4.200000000000001	0.031963983004204916	0.041210400017612225	something different like IKEA is a
jens-martens/ikea-nightmare/6	jens-martens	ikea-nightmare	6	16.98	21.39	4.41	0.037381943068489534	0.0470906809325672	nightmare for me
jens-martens/ikea-nightmare/7	jens-martens	ikea-nightmare	7	18.719	24.538	5.818999999999999	0.041210400017612225	0.05402109063690201	and even though IKEA is a nightmare to
jens-martens/ikea-nightmare/8	jens-martens	ikea-nightmare	8	21.39	33.39	12.0	0.0470906809325672	0.07350901525658807	me almost everything in my room is from
jens-martens/ikea-nightmare/9	jens-martens	ikea-nightmare	9	24.539	37.92	13.381	0.05402329216476234	0.08348193646390595	Ikea my chair ikea ikea ikea ikea ikea
jens-martens/ikea-nightmare/10	jens-martens	ikea-nightmare	10	33.39	40.98	7.589999999999996	0.07350901525658807	0.09021861171653127	ikea it was when i was back in college
jens-martens/ikea-nightmare/11	jens-martens	ikea-nightmare	11	37.92	45.39	7.469999999999999	0.08348193646390595	0.09992734958060893	and it was during horrible time for any
jens-martens/ikea-nightmare/12	jens-martens	ikea-nightmare	12	40.979	47.988	7.009	0.09021641018867094	0.10564691896175946	student ever which are the exams so I
jens-martens/ikea-nightmare/13	jens-martens	ikea-nightmare	13	45.39	51.659	6.268999999999998	0.09992734958060893	0.1137287277370495	was studying all day every day and
jens-martens/ikea-nightmare/14	jens-martens	ikea-nightmare	14	47.988	53.729	5.741	0.10564691896175946	0.1182858904079431	studying shit that I already forgot by
jens-martens/ikea-nightmare/15	jens-martens	ikea-nightmare	15	51.659	56.578	4.919000000000004	0.1137287277370495	0.12455804328203773	now but it was also during this time
jens-martens/ikea-nightmare/16	jens-martens	ikea-nightmare	16	53.729	59.459	5.730000000000004	0.1182858904079431	0.13090064504766308	that we were going to move to another
jens-martens/ikea-nightmare/17	jens-martens	ikea-nightmare	17	56.579	62.789	6.210000000000001	0.12456024480989807	0.13823173282257886	town so we kind of decided like okay and
jens-martens/ikea-nightmare/18	jens-martens	ikea-nightmare	18	59.46	64.618	5.157999999999994	0.1309028465755234	0.1422583272791317	need a new bedroom and the one morning
jens-martens/ikea-nightmare/19	jens-martens	ikea-nightmare	19	62.789	67.95	5.161000000000001	0.13823173282257886	0.14959381810976818	my mom comes to me and just says like
jens-martens/ikea-nightmare/20	jens-martens	ikea-nightmare	20	64.618	70.95	6.332000000000008	0.1422583272791317	0.1561984016907734	okay we really need to go look for your
jens-martens/ikea-nightmare/21	jens-martens	ikea-nightmare	21	67.95	74.549	6.599000000000004	0.14959381810976818	0.16412170046011934	bedroom because there isn't much time
jens-martens/ikea-nightmare/22	jens-martens	ikea-nightmare	22	70.95	76.95	6.0	0.1561984016907734	0.16940756885278382	left I said like okay let's go to Ikea
jens-martens/ikea-nightmare/23	jens-martens	ikea-nightmare	23	74.549	78.03	3.4809999999999945	0.16412170046011934	0.1717852189419457	today and I was like I have to study I
jens-martens/ikea-nightmare/24	jens-martens	ikea-nightmare	24	76.95	83.04	6.090000000000003	0.16940756885278382	0.18281487352222442	can't
jens-martens/ikea-nightmare/25	jens-martens	ikea-nightmare	25	78.03	85.95	7.920000000000002	0.1717852189419457	0.1892213195957995	I am studying I have my exam in two or
jens-martens/ikea-nightmare/26	jens-martens	ikea-nightmare	26	83.04	88.56	5.519999999999996	0.18281487352222442	0.194967307311274	three days I don't know I don't remember
jens-martens/ikea-nightmare/27	jens-martens	ikea-nightmare	27	85.95	90.15	4.200000000000003	0.1892213195957995	0.1984677366092068	how long it was that I had but I want to
jens-martens/ikea-nightmare/28	jens-martens	ikea-nightmare	28	88.56	92.46	3.8999999999999915	0.194967307311274	0.2035532659665808	study because it was already running
jens-martens/ikea-nightmare/29	jens-martens	ikea-nightmare	29	90.15	94.259	4.108999999999995	0.1984677366092068	0.2075138145873236	behind schedule so that morning I
jens-martens/ikea-nightmare/30	jens-martens	ikea-nightmare	30	92.459	97.228	4.768999999999991	0.20355106443872048	0.21405015080465842	studied a little bit and then my mom
jens-martens/ikea-nightmare/31	jens-martens	ikea-nightmare	31	94.259	99.15	4.891000000000005	0.2075138145873236	0.21828148735222244	came and she convinced me and said like
jens-martens/ikea-nightmare/32	jens-martens	ikea-nightmare	32	97.228	100.53	3.3020000000000067	0.21405015080465842	0.22131959579948485	okay it's only gonna take an hour or two
jens-martens/ikea-nightmare/33	jens-martens	ikea-nightmare	33	99.15	103.95	4.799999999999997	0.21828148735222244	0.2288488210818308	and we're going to be back and then you
jens-martens/ikea-nightmare/34	jens-martens	ikea-nightmare	34	100.53	108.06	7.530000000000001	0.22131959579948485	0.23789710058780794	can study and then we already have your
jens-martens/ikea-nightmare/35	jens-martens	ikea-nightmare	35	103.95	109.859	5.908999999999992	0.2288488210818308	0.2418576492085507	bedroom so that's six that was like okay
jens-martens/ikea-nightmare/36	jens-martens	ikea-nightmare	36	108.06	111.09	3.030000000000001	0.23789710058780794	0.2445677300046232	if it's only going to take an hour or
jens-martens/ikea-nightmare/37	jens-martens	ikea-nightmare	37	109.859	115.56	5.701000000000008	0.2418576492085507	0.254408559540321	two I'm fine with it
jens-martens/ikea-nightmare/38	jens-martens	ikea-nightmare	38	111.09	118.68	7.590000000000003	0.2445677300046232	0.2612773264645664	let's go my mom like it didn't take two
jens-martens/ikea-nightmare/39	jens-martens	ikea-nightmare	39	115.56	122.519	6.959000000000003	0.254408559540321	0.26972899192039274	hours instead it took ten hours the
jens-martens/ikea-nightmare/40	jens-martens	ikea-nightmare	40	118.68	124.63	5.949999999999989	0.2612773264645664	0.27437641723356004	problem with IKEA for me is for one IKEA
jens-martens/ikea-nightmare/41	jens-martens	ikea-nightmare	41	122.519	127.599	5.079999999999998	0.26972899192039274	0.2809127534508949	is a fucking me
jens-martens/ikea-nightmare/42	jens-martens	ikea-nightmare	42	124.629	130.03	5.400999999999996	0.27437421570569975	0.2862646676793695	like okay I get it that you design the
jens-martens/ikea-nightmare/43	jens-martens	ikea-nightmare	43	127.599	131.789	4.1899999999999835	0.2809127534508949	0.2901371551856988	store so people see everything before
jens-martens/ikea-nightmare/44	jens-martens	ikea-nightmare	44	130.03	136.27	6.240000000000009	0.2862646676793695	0.30000220152786033	they can get out of the store
jens-martens/ikea-nightmare/45	jens-martens	ikea-nightmare	45	131.789	139.09	7.301000000000016	0.2901371551856988	0.30621051009400524	but still it's so annoying like it takes
jens-martens/ikea-nightmare/46	jens-martens	ikea-nightmare	46	136.27	143.08	6.810000000000002	0.30000220152786033	0.3149946062567422	two freaking hours to get from start to
jens-martens/ikea-nightmare/47	jens-martens	ikea-nightmare	47	139.09	146.469	7.378999999999991	0.30621051009400524	0.3224555841754177	finish and so we got there at 11 a.m.
jens-martens/ikea-nightmare/48	jens-martens	ikea-nightmare	48	143.08	150.04	6.9599999999999795	0.3149946062567422	0.33031724016467423	and I think we left at 9:00 p.m. the
jens-martens/ikea-nightmare/49	jens-martens	ikea-nightmare	49	146.469	153.31	6.841000000000008	0.3224555841754177	0.33751623626796995	second problem is that I don't know if
jens-martens/ikea-nightmare/50	jens-martens	ikea-nightmare	50	150.039	156.699	6.660000000000025	0.3303150386368139	0.34497721418664556	this is the case in every other IKEA in
jens-martens/ikea-nightmare/51	jens-martens	ikea-nightmare	51	153.31	158.83	5.52000000000001	0.33751623626796995	0.34966867005701957	a row but it is here in Belgium and so
jens-martens/ikea-nightmare/52	jens-martens	ikea-nightmare	52	156.699	161.199	4.5	0.34497721418664556	0.35488408955815337	if you take small stuff at small
jens-martens/ikea-nightmare/53	jens-martens	ikea-nightmare	53	158.83	164.019	5.188999999999993	0.34966867005701957	0.3610923981242983	furniture or whatever you need to grab
jens-martens/ikea-nightmare/54	jens-martens	ikea-nightmare	54	161.199	167.439	6.239999999999981	0.35488408955815337	0.36862162340664417	it yourself out of storage but what I
jens-martens/ikea-nightmare/55	jens-martens	ikea-nightmare	55	164.019	171.25	7.2309999999999945	0.3610923981242983	0.37701164608238114	had problem that the chair I'm sitting
jens-martens/ikea-nightmare/56	jens-martens	ikea-nightmare	56	167.439	175.389	7.950000000000017	0.36862162340664417	0.38612376989630803	on isn't the chair I first wanted the
jens-martens/ikea-nightmare/57	jens-martens	ikea-nightmare	57	171.25	178.449	7.199000000000012	0.37701164608238114	0.39286044514893337	chair that a first one it was right next
